client_id,family_id,monthly_potential_units
1760,2,2.0279497623340754
1765,1,1.7032612376938698
1765,2,8.54552240891064
1778,1,2.1008866834272815
1778,2,8.932356756639106
1779,1,1.7032612376938698
1779,2,1.6411154146056097
1803,1,2.1008866834272815
1803,2,7.209185571303216
1817,1,2.1008866834272815
1817,2,7.209185571303216
1818,1,2.1008866834272815
1818,2,2.0279497623340754
1821,1,1.7032612376938698
1821,2,1.6411154146056097
1842,1,2.1008866834272815
1842,2,2.0279497623340754
1844,1,2.1008866834272815
1844,2,2.0279497623340754
1861,1,2.1008866834272815
1861,2,8.932356756639106
1865,1,2.1008866834272815
1865,2,11.991864779582421
1889,1,1.7032612376938698
1889,2,5.093318911758125
1895,1,2.1008866834272815
1895,2,2.0279497623340754
1897,1,2.1008866834272815
1897,2,16.698349343612083
1908,1,3.2225465228842203
1908,2,3.1122581612699247
1909,1,2.1008866834272815
1909,2,12.38456025379162
1954,1,4.296728697178961
1954,2,30.044134340244128
1962,1,1.7032612376938698
1962,2,5.093318911758125
1963,1,2.1008866834272815
1963,2,12.38456025379162
1964,1,2.1008866834272815
1964,2,2.0279497623340754
1998,1,2.1008866834272815
1998,2,2.0279497623340754
2034,1,1.7032612376938698
2034,2,1.6411154146056097
2052,1,2.1008866834272815
2052,2,2.0279497623340754
2074,1,3.2225465228842203
2074,2,29.00671495315415
2083,1,2.1008866834272815
2083,2,10.66138906845573
2095,1,1.7032612376938698
2095,2,3.3701477264222346
2114,1,2.1008866834272815
2114,2,8.932356756639106
2121,1,1.7032612376938698
2121,2,6.623072923229782
2125,1,1.7032612376938698
2125,2,1.6411154146056097
2141,1,2.1008866834272815
2141,2,10.66138906845573
2143,1,2.1008866834272815
2143,2,9.79394234930705
2148,1,8.593457394357921
2148,2,48.15501516571318
2167,1,2.1008866834272815
2167,2,8.932356756639106
2170,1,2.1008866834272815
2170,2,2.0279497623340754
2179,1,3.2225465228842203
2179,2,3.1122581612699247
2183,1,2.1008866834272815
2183,2,8.932356756639106
2200,1,2.1008866834272815
2200,2,2.0279497623340754
2203,1,2.1008866834272815
2203,2,17.56579606276076
2210,1,1.7032612376938698
2210,2,1.6411154146056097
2218,1,2.1008866834272815
2218,2,17.56579606276076
2219,1,1.7032612376938698
2219,2,1.6411154146056097
2227,1,1.7032612376938698
2227,2,1.6411154146056097
2228,1,2.1008866834272815
2228,2,17.56579606276076
2230,1,3.2225465228842203
2230,2,13.468868652727469
2234,1,1.7032612376938698
2234,2,1.6411154146056097
2235,1,2.1008866834272815
2235,2,15.836763750944137
2242,1,4.296728697178961
2242,2,17.95849153696996
2244,1,1.7032612376938698
2244,2,1.6411154146056097
2245,1,3.2225465228842203
2245,2,3.1122581612699247
2246,1,2.1008866834272815
2246,2,12.38456025379162
2275,1,2.1008866834272815
2275,2,2.0279497623340754
2297,1,1.7032612376938698
2297,2,1.6411154146056097
2305,1,2.1008866834272815
2305,2,2.0279497623340754
2307,1,2.1008866834272815
2307,2,22.741170745249164
2309,1,2.1008866834272815
2309,2,22.741170745249164
2335,1,2.1008866834272815
2335,2,8.932356756639106
2345,1,3.2225465228842203
2345,2,3.1122581612699247
2348,1,3.2225465228842203
2348,2,20.373275647032504
2353,1,2.1008866834272815
2353,2,2.0279497623340754
2358,1,2.1008866834272815
2358,2,19.288967248096654
2363,1,3.2225465228842203
2363,2,11.74569746739158
2370,1,3.2225465228842203
2370,2,3.1122581612699247
2372,1,1.7032612376938698
2372,2,1.6411154146056097
2373,1,3.2225465228842203
2373,2,16.921072149879986
2376,1,2.1008866834272815
2376,2,11.991864779582421
2384,1,2.1008866834272815
2384,2,2.0279497623340754
2387,1,3.2225465228842203
2387,2,11.74569746739158
2391,1,3.2225465228842203
2391,2,20.373275647032504
2392,1,2.1008866834272815
2392,2,10.66138906845573
2406,1,3.2225465228842203
2406,2,11.74569746739158
2424,1,2.1008866834272815
2424,2,2.0279497623340754
2426,1,4.296728697178961
2426,2,55.93273000564763
2427,1,2.1008866834272815
2427,2,19.288967248096654
2432,1,1.7032612376938698
2432,2,1.6411154146056097
2435,1,5.370910871473701
2435,2,31.081553727334104
2437,1,2.1008866834272815
2437,2,8.932356756639106
2439,1,2.1008866834272815
2439,2,2.0279497623340754
2441,1,2.1008866834272815
2441,2,19.288967248096654
2442,1,1.7032612376938698
2442,2,6.623072923229782
2468,1,2.1008866834272815
2468,2,45.18342403998088
2498,1,3.2225465228842203
2498,2,18.058130687142445
2503,1,3.2225465228842203
2503,2,23.825479144185014
2504,1,1.7032612376938698
2504,2,1.6411154146056097
2521,1,2.1008866834272815
2521,2,11.991864779582421
2525,1,2.1008866834272815
2525,2,11.991864779582421
2528,1,3.2225465228842203
2528,2,18.058130687142445
2531,1,2.1008866834272815
2531,2,11.991864779582421
2545,1,2.1008866834272815
2545,2,11.991864779582421
2546,1,2.1008866834272815
2546,2,15.836763750944137
2555,1,2.1008866834272815
2555,2,19.288967248096654
2562,1,2.1008866834272815
2562,2,11.991864779582421
2582,1,1.7032612376938698
2582,2,8.54552240891064
2587,1,2.1008866834272815
2587,2,11.991864779582421
2595,1,2.1008866834272815
2595,2,11.991864779582421
2604,1,2.1008866834272815
2604,2,2.0279497623340754
2645,1,2.1008866834272815
2645,2,11.991864779582421
2667,1,2.1008866834272815
2667,2,26.19337424240168
2668,1,3.2225465228842203
2668,2,3.1122581612699247
2680,1,2.1008866834272815
2680,2,15.836763750944137
2698,1,2.1008866834272815
2698,2,9.79394234930705
2709,1,2.1008866834272815
2709,2,11.991864779582421
2753,1,2.1008866834272815
2753,2,24.470203057065792
2759,1,2.1008866834272815
2759,2,10.66138906845573
2771,1,2.1008866834272815
2771,2,11.991864779582421
2784,1,2.1008866834272815
2784,2,11.991864779582421
2785,1,2.1008866834272815
2785,2,29.645577739554195
2788,1,2.1008866834272815
2788,2,11.991864779582421
2802,1,2.1008866834272815
2802,2,2.0279497623340754
2807,1,2.1008866834272815
2807,2,11.991864779582421
2811,1,6.4450930457684406
2811,2,49.37999060018665
2813,1,2.1008866834272815
2813,2,40.00218823101174
2821,1,2.1008866834272815
2821,2,2.0279497623340754
2843,1,2.1008866834272815
2843,2,33.09778123670671
2846,1,2.1008866834272815
2846,2,26.19337424240168
2858,1,3.2225465228842203
2858,2,32.458918450306676
2861,1,2.1008866834272815
2861,2,26.19337424240168
2873,1,2.1008866834272815
2873,2,41.73122054282836
2879,1,1.7032612376938698
2879,2,6.623072923229782
2882,1,1.7032612376938698
2882,2,1.6411154146056097
2884,1,2.1008866834272815
2884,2,11.991864779582421
2887,1,4.296728697178961
2887,2,24.86289853127499
2913,1,2.1008866834272815
2913,2,11.991864779582421
2928,1,3.2225465228842203
2928,2,3.1122581612699247
2931,1,2.1008866834272815
2931,2,88.33303719114694
2946,1,2.1008866834272815
2946,2,2.0279497623340754
2959,1,2.1008866834272815
2959,2,15.836763750944137
2965,1,1.7032612376938698
2965,2,22.3543363975207
2973,1,2.1008866834272815
2973,2,11.991864779582421
2975,1,3.2225465228842203
2975,2,46.26773243891673
2991,1,1.7032612376938698
2991,2,15.44992940321567
2995,1,2.1008866834272815
2995,2,11.991864779582421
3008,1,2.1008866834272815
3008,2,45.18342403998088
3042,1,2.1008866834272815
3042,2,11.991864779582421
3044,1,3.2225465228842203
3044,2,18.058130687142445
3049,1,4.296728697178961
3049,2,24.07750758285659
3056,1,1.7032612376938698
3056,2,1.6411154146056097
3068,1,2.1008866834272815
3068,2,10.66138906845573
3110,1,2.1008866834272815
3110,2,11.991864779582421
3111,1,2.1008866834272815
3111,2,11.991864779582421
3129,1,2.1008866834272815
3129,2,11.991864779582421
3142,1,2.1008866834272815
3142,2,11.991864779582421
3153,1,2.1008866834272815
3153,2,11.991864779582421
3157,1,2.1008866834272815
3157,2,2.0279497623340754
3158,1,2.1008866834272815
3158,2,71.07201970538439
3161,1,1.7032612376938698
3161,2,1.6411154146056097
3168,1,2.1008866834272815
3168,2,2.0279497623340754
3178,1,2.1008866834272815
3178,2,11.991864779582421
3180,1,2.1008866834272815
3180,2,11.991864779582421
3182,1,2.1008866834272815
3182,2,11.991864779582421
3210,1,3.2225465228842203
3210,2,18.058130687142445
3215,1,1.7032612376938698
3215,2,1.6411154146056097
3217,1,2.1008866834272815
3217,2,11.991864779582421
3218,1,2.1008866834272815
3218,2,2.0279497623340754
3239,1,2.1008866834272815
3239,2,11.991864779582421
3242,1,2.1008866834272815
3242,2,2.0279497623340754
3253,1,2.1008866834272815
3253,2,2.0279497623340754
3264,1,2.1008866834272815
3264,2,2.0279497623340754
3300,1,2.1008866834272815
3300,2,27.922406554218302
3327,1,2.1008866834272815
3327,2,2.0279497623340754
3343,1,2.1008866834272815
3343,2,2.0279497623340754
3346,1,2.1008866834272815
3346,2,11.991864779582421
3358,1,2.1008866834272815
3358,2,11.991864779582421
3374,1,2.1008866834272815
3374,2,2.0279497623340754
3383,1,2.1008866834272815
3383,2,24.470203057065792
3386,1,2.1008866834272815
3386,2,16.698349343612083
3418,1,1.7032612376938698
3418,2,6.82235122357475
3447,1,1.7032612376938698
3447,2,6.623072923229782
3478,1,2.1008866834272815
3478,2,62.44444152574346
3503,1,2.1008866834272815
3503,2,105.59405467690954
3505,1,2.1008866834272815
3505,2,11.991864779582421
3516,1,2.1008866834272815
3516,2,11.991864779582421
3534,1,2.1008866834272815
3534,2,2.0279497623340754
3545,1,2.1008866834272815
3545,2,11.991864779582421
3560,1,2.1008866834272815
3560,2,2.0279497623340754
3583,1,1.7032612376938698
3583,2,1.6411154146056097
3607,1,2.1008866834272815
3607,2,11.991864779582421
3637,1,2.1008866834272815
3637,2,24.470203057065792
3682,1,1.7032612376938698
3682,2,11.997725906063154
3683,1,3.2225465228842203
3683,2,13.468868652727469
3685,1,2.1008866834272815
3685,2,22.741170745249164
3688,1,2.1008866834272815
3688,2,27.922406554218302
3698,1,2.1008866834272815
3698,2,15.836763750944137
3701,1,2.1008866834272815
3701,2,22.741170745249164
3703,1,2.1008866834272815
3703,2,2.0279497623340754
3709,1,3.2225465228842203
3709,2,20.373275647032504
3710,1,2.1008866834272815
3710,2,19.288967248096654
3722,1,3.2225465228842203
3722,2,11.74569746739158
3723,1,2.1008866834272815
3723,2,29.645577739554195
3728,1,2.1008866834272815
3728,2,71.07201970538439
3745,1,2.1008866834272815
3745,2,19.288967248096654
3749,1,1.7032612376938698
3749,2,10.274554720727265
3750,1,1.7032612376938698
3750,2,10.274554720727265
3754,1,2.1008866834272815
3754,2,12.38456025379162
3756,1,2.1008866834272815
3756,2,12.38456025379162
3760,1,2.1008866834272815
3760,2,12.38456025379162
3776,1,1.7032612376938698
3776,2,6.82235122357475
3784,1,2.1008866834272815
3784,2,12.38456025379162
3799,1,3.2225465228842203
3799,2,15.197900964544095
3814,1,2.1008866834272815
3814,2,19.288967248096654
3837,1,2.1008866834272815
3837,2,27.922406554218302
3894,1,2.1008866834272815
3894,2,33.09778123670671
3919,1,2.1008866834272815
3919,2,2.0279497623340754
3920,1,2.1008866834272815
3920,2,2.0279497623340754
3928,1,5.370910871473701
3928,2,143.27523682155052
3930,1,2.1008866834272815
3930,2,11.991864779582421
3933,1,2.1008866834272815
3933,2,2.0279497623340754
3937,1,2.1008866834272815
3937,2,11.991864779582421
4012,1,2.1008866834272815
4012,2,6.341738852154536
4020,1,3.2225465228842203
4020,2,20.373275647032504
4045,1,2.1008866834272815
4045,2,19.288967248096654
4047,1,1.7032612376938698
4047,2,1.6411154146056097
4048,1,3.2225465228842203
4048,2,16.921072149879986
4049,1,2.1008866834272815
4049,2,11.991864779582421
4058,1,2.1008866834272815
4058,2,17.56579606276076
4063,1,2.1008866834272815
4063,2,2.0279497623340754
4075,1,1.7032612376938698
4075,2,6.82235122357475
4081,1,3.2225465228842203
4081,2,23.825479144185014
4083,1,2.1008866834272815
4083,2,12.38456025379162
4090,1,2.1008866834272815
4090,2,2.0279497623340754
4092,1,3.2225465228842203
4092,2,3.1122581612699247
4101,1,3.2225465228842203
4101,2,24.68706473685296
4111,1,3.2225465228842203
4111,2,29.00671495315415
4133,1,2.1008866834272815
4133,2,19.288967248096654
4139,1,1.7032612376938698
4139,2,6.623072923229782
4156,1,1.7032612376938698
4156,2,6.623072923229782
4216,1,2.1008866834272815
4216,2,12.38456025379162
4219,1,1.7032612376938698
4219,2,18.90213290036819
4234,1,1.7032612376938698
4234,2,1.6411154146056097
4237,1,2.1008866834272815
4237,2,11.991864779582421
4251,1,2.1008866834272815
4251,2,2.0279497623340754
4254,1,2.1008866834272815
4254,2,11.991864779582421
4329,1,1.7032612376938698
4329,2,1.6411154146056097
4358,1,3.2225465228842203
4358,2,3.1122581612699247
4359,1,2.1008866834272815
4359,2,11.991864779582421
4406,1,2.1008866834272815
4406,2,11.991864779582421
4412,1,1.7032612376938698
4412,2,6.623072923229782
4414,1,2.1008866834272815
4414,2,11.991864779582421
4415,1,2.1008866834272815
4415,2,15.836763750944137
4425,1,2.1008866834272815
4425,2,21.017999559913275
4451,1,1.7032612376938698
4451,2,1.6411154146056097
4459,1,2.1008866834272815
4459,2,11.991864779582421
4464,1,4.296728697178961
4464,2,55.93273000564763
4473,1,2.1008866834272815
4473,2,11.991864779582421
4484,1,2.1008866834272815
4484,2,15.836763750944137
4500,1,2.1008866834272815
4500,2,2.0279497623340754
4539,1,1.7032612376938698
4539,2,16.311514995883616
4544,1,2.1008866834272815
4544,2,5.48015325948659
4549,1,3.2225465228842203
4549,2,34.18208963564256
4561,1,1.7032612376938698
4561,2,10.274554720727265
4646,1,3.2225465228842203
4646,2,18.058130687142445
4648,1,1.7032612376938698
4648,2,1.6411154146056097
4656,1,2.1008866834272815
4656,2,11.991864779582421
4660,1,2.1008866834272815
4660,2,53.811002219621805
4668,1,2.1008866834272815
4668,2,19.288967248096654
4681,1,3.2225465228842203
4681,2,18.058130687142445
4710,1,2.1008866834272815
4710,2,15.836763750944137
4717,1,1.7032612376938698
4717,2,6.623072923229782
4722,1,1.7032612376938698
4722,2,10.274554720727265
4725,1,1.7032612376938698
4725,2,1.6411154146056097
4731,1,2.1008866834272815
4731,2,11.991864779582421
4748,1,3.2225465228842203
4748,2,41.0864966299476
4753,1,3.2225465228842203
4753,2,23.825479144185014
4759,1,1.7032612376938698
4759,2,6.623072923229782
4764,1,2.1008866834272815
4764,2,11.991864779582421
4767,1,5.370910871473701
4767,2,100.1256236703844
4773,1,1.7032612376938698
4773,2,6.623072923229782
4797,1,4.296728697178961
4797,2,73.19374749141022
4807,1,2.1008866834272815
4807,2,2.0279497623340754
4830,1,1.7032612376938698
4830,2,1.6411154146056097
4832,1,2.1008866834272815
4832,2,2.0279497623340754
4835,1,2.1008866834272815
4835,2,2.0279497623340754
4845,1,1.7032612376938698
4845,2,1.6411154146056097
4852,1,0.0
4852,2,0.0
4872,1,2.1008866834272815
4872,2,12.38456025379162
4876,1,1.7032612376938698
4876,2,1.6411154146056097
4895,1,1.7032612376938698
4895,2,1.6411154146056097
4897,1,1.7032612376938698
4897,2,1.6411154146056097
4903,1,1.7032612376938698
4903,2,1.6411154146056097
4910,1,2.1008866834272815
4910,2,2.0279497623340754
4913,1,1.7032612376938698
4913,2,1.6411154146056097
4919,1,1.7032612376938698
4919,2,1.6411154146056097
4944,1,1.7032612376938698
4944,2,1.6411154146056097
4953,1,2.1008866834272815
4953,2,2.0279497623340754
4989,1,1.7032612376938698
4989,2,1.6411154146056097
5017,1,2.1008866834272815
5017,2,2.0279497623340754
5036,1,1.7032612376938698
5036,2,1.6411154146056097
5040,1,1.7032612376938698
5040,2,1.6411154146056097
5047,1,1.7032612376938698
5047,2,1.6411154146056097
5067,1,2.1008866834272815
5067,2,2.0279497623340754
5076,1,2.1008866834272815
5076,2,27.922406554218302
5079,1,3.2225465228842203
5079,2,18.058130687142445
5087,1,2.1008866834272815
5087,2,15.836763750944137
5104,1,3.2225465228842203
5104,2,23.825479144185014
5111,1,2.1008866834272815
5111,2,12.38456025379162
5114,1,2.1008866834272815
5114,2,12.38456025379162
5115,1,3.2225465228842203
5115,2,8.293493970239066
5125,1,2.1008866834272815
5125,2,19.288967248096654
5129,1,2.1008866834272815
5129,2,19.288967248096654
5134,1,2.1008866834272815
5134,2,19.288967248096654
5136,1,2.1008866834272815
5136,2,15.836763750944137
5154,1,3.2225465228842203
5154,2,23.825479144185014
5160,1,3.2225465228842203
5160,2,16.921072149879986
5171,1,3.2225465228842203
5171,2,3.1122581612699247
5191,1,2.1008866834272815
5191,2,22.741170745249164
5194,1,2.1008866834272815
5194,2,19.288967248096654
5195,1,2.1008866834272815
5195,2,22.741170745249164
5209,1,2.1008866834272815
5209,2,22.741170745249164
5210,1,1.7032612376938698
5210,2,10.274554720727265
5213,1,1.7032612376938698
5213,2,1.6411154146056097
5251,1,2.1008866834272815
5251,2,2.0279497623340754
5255,1,2.1008866834272815
5255,2,2.0279497623340754
5273,1,3.2225465228842203
5273,2,20.373275647032504
5275,1,2.1008866834272815
5275,2,15.836763750944137
5292,1,3.2225465228842203
5292,2,18.058130687142445
5300,1,2.1008866834272815
5300,2,11.991864779582421
5336,1,2.1008866834272815
5336,2,36.54998473385923
5337,1,3.2225465228842203
5337,2,23.825479144185014
5347,1,3.2225465228842203
5347,2,16.921072149879986
5362,1,2.1008866834272815
5362,2,19.288967248096654
5371,1,4.296728697178961
5371,2,90.45476497717277
5394,1,2.1008866834272815
5394,2,19.288967248096654
5395,1,1.7032612376938698
5395,2,6.623072923229782
5430,1,3.2225465228842203
5430,2,17.782657742547933
5437,1,3.2225465228842203
5437,2,3.1122581612699247
5447,1,2.1008866834272815
5447,2,2.0279497623340754
5462,1,3.2225465228842203
5462,2,8.293493970239066
5492,1,1.7032612376938698
5492,2,1.6411154146056097
5495,1,2.1008866834272815
5495,2,14.113592565608247
5501,1,1.7032612376938698
5501,2,1.6411154146056097
5532,1,1.7032612376938698
5532,2,10.274554720727265
5534,1,2.1008866834272815
5534,2,8.932356756639106
5540,1,2.1008866834272815
5540,2,12.38456025379162
5547,1,1.7032612376938698
5547,2,1.6411154146056097
5548,1,1.7032612376938698
5548,2,6.623072923229782
5554,1,2.1008866834272815
5554,2,8.932356756639106
5567,1,3.2225465228842203
5567,2,15.197900964544095
5577,1,1.7032612376938698
5577,2,1.6411154146056097
5584,1,4.296728697178961
5584,2,4.149677548359899
5592,1,2.1008866834272815
5592,2,12.38456025379162
5601,1,2.1008866834272815
5601,2,2.0279497623340754
5602,1,2.1008866834272815
5602,2,15.836763750944137
5604,1,4.296728697178961
5604,2,28.315102028427507
5606,1,1.7032612376938698
5606,2,11.997725906063154
5615,1,1.7032612376938698
5615,2,1.6411154146056097
5628,1,2.1008866834272815
5628,2,19.288967248096654
5629,1,2.1008866834272815
5629,2,11.991864779582421
5665,1,2.1008866834272815
5665,2,34.48100708616001
5686,1,2.1008866834272815
5686,2,22.741170745249164
5696,1,1.7032612376938698
5696,2,1.6411154146056097
5699,1,2.1008866834272815
